Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Genpi USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
"Jadi memang banyak yg bikin FF atau AU menjurus ke anggota \xf0\x9f\x8c\x88\xf0\x9f\x8c\x88 yang jujur gua nikmatin bacanya (karena gua support lgbt, doesn't mean I'm not normal ya). I used to it, temen gua banyak soalnya yg 'terang-terangan'. Kenapa sam",0,0,0,0,0,0,0,0,0,0,0,0
Mau di-Ahok-kan ya?,0,0,0,0,0,0,0,0,0,0,0,0
"USER Jangan dikasih makan kol putih nanti bisa budugan, jangan terlalu banyak dikasih kangkung bisa mencret, kasih vitamin, jangan sampe telat kasih makan'",0,0,0,0,0,0,0,0,0,0,0,0
Kecerdasan SBY bermain dua kaki. Di depan publik SBY bergabung di KMP mengusung Prabowo - Hatta. Di belakang SBY koalisi dgn Jend Merah,1,0,1,0,0,0,0,0,1,1,0,0
"orang-orang ini ajaib..yg makan duit siapa,yg nipu siapa, mau demo ke pemerintah..ujung-ujungnya dipolitisasi turunkan jokowi..haha. gila!!",1,0,1,0,0,0,0,0,1,1,0,0
USER iya sipit\xf0\x9f\x98\xb3lah malah ketawa\niya jgn marah ya skincare mahal\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
Idiot...Nggak punya kompetensi bicara ttg kanker... URL,1,1,1,0,0,0,1,0,0,1,0,0
USER Pasukan nasi bungkus siap grak!!! \xf0\x9f\x98\x8,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Pake dana bank asing dan Bank"" BUMN berarti dananya dpt ngutang jg. Sblmnya pmrnth sdh punya saham 10% di FI plus rio tinto 40% berarti cuma nambah 1% doank..divestasi akal""an ini.'",0,0,0,0,0,0,0,0,0,0,0,0
"Tanpa Budaya yang bermoral, manusia tidak akan selamat.",0,0,0,0,0,0,0,0,0,0,0,0
USER Selamat datang di tim yg dulunya berjaya sekarang menyisakan pemain2 burik \xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0
tahun lalu USER dilaporkan pospera yg mengaku sbg pendukung USER. sekarang USER dilaporkan repdem organisasi sayap PDIP.,1,0,1,0,0,0,0,0,1,1,0,0
Keparat bener org macam mantan gue itu',1,1,1,0,0,0,0,0,1,1,0,0
"We Belong Together feat. 2NE1's Park Bom tahun rilis MV 2008 dan tahun rilis lagu 2006 USER #KuisBigBangMTVN""",0,0,0,0,0,0,0,0,0,0,0,0
KepungIstana mari kita lengserkan org no 1 di INA jokowi sudah buat org gk bisa dftr cpns dia enak dulu dftr cpns mudah skrg tdk dibuka.,1,0,1,0,0,0,0,0,1,0,0,1
"Lapor apa? Dijelaskan Islam Sangat Hina, MUI, FPI dll tak mau dan mampu MEMBANTAH USER USER USER",1,1,0,1,1,0,0,0,0,0,1,0
"USER USER USER USER Yang gue tahu.. Negara lain sibuk perang dagang disini perang ayat, disana sibuk ke Mars disini sibuk ayat...dst\nSibuk teriak anti ASing dolar minggat mumet.. Aku diblokir demo..'",0,0,0,0,0,0,0,0,0,0,0,0
"Setuju... Usir aja keturunan arab, india, cina termasuk ente zul. URL",1,0,0,1,0,1,0,0,0,0,0,1
"Sebagaimana data di negara-gara komunis, Kenapa dia g sebutin di rezim komunis, nyawa Rakyat Juga gratis??!",1,0,1,0,0,1,0,0,0,1,0,0
RT USER Kasian ya kacung tetap kacung anies sandi,1,1,0,1,0,0,0,0,1,0,1,0
Kampret\n\nKemaren cepet2an beli sekarang dijual online \xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4 URL,0,1,0,0,0,0,0,0,0,0,0,0
"USER Mahasiswa zaman old bersusah payah menurunkan rezim soeharto, sedangkan mahasiswa zaman now berusaha paid promote tiap saat \n\xf0\x9f\x98\xb3\xf0\x9f\x98\x91'",0,0,0,0,0,0,0,0,0,0,0,0
Negara Agama pertama adalah Holy Roman Empire RT USER USER Kalau itu kamu buat jadi acuannya maka negara kristen juga tdk ada,0,0,0,0,0,0,0,0,0,0,0,0
"Ada di okoh masyarakat yg nyatakan memilih Presiden hrs beepegang pd Alquran hadials,lantas yg kriaten,dan hindu,budha apa ?'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Informasi peledakan kapal itu benar, tapi bukan kapal yg diberantas di jaman sekarang, tetapi di rezim sebelumnya karena peledakan kapal boleh dilakukan setelah ada ketetapan hukum, bisa dicek di lembaga hukum kita. Menghitung ikan di laut t",0,0,0,0,0,0,0,0,0,0,0,0
"Insya Allah, pemimpin bersatu dengan ulama ulama hanif , Indonesia berkah . Amiin.; ;",0,0,0,0,0,0,0,0,0,0,0,0
USER Engcer kek eeq mencret ya?',0,1,0,0,0,0,0,0,0,0,0,0
"Agama tak bisa jadi pemersatu bangsa, agama mbangun manusia yg sadar akan bangsa, tak mungkin dgn nyembah2 Allah SWT",1,0,0,1,1,0,0,0,0,0,1,0
"Aku rasa emang terlalu cepet untuk buat yang kaya ginian di bulan kelima kita, tapi aku cuma pengen kamu ngerasa bahagia aja dapet hadiah-hadiah kecil dari aku. \n\n Gak terlalu mewah karna aku juga bukan milyarder yang punya banyak uang buat beliin ka",0,0,0,0,0,0,0,0,0,0,0,0
USER Knp nun? Ada bom?',0,0,0,0,0,0,0,0,0,0,0,0
SILAKAN SIMAK !!!.; ; GUBERNUR INDONESIA PAK USER BERTEMU PRESIDEN USER SHALAT JUM'AT BERSAMA.,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Tong kemana waktu pak presiden dihina',0,0,0,0,0,0,0,0,0,0,0,0
USER Ngentot yuk mba',0,1,0,0,0,0,0,0,0,0,0,0
"USER Ehhhhh BANDOT USER LU MAU KRITIK PAK JOKOWI AMPE MENCRET DARAH IS OK....\nTPI KLO LU HINA, FITNAH... KAMI AKAN AMBIL TINDAKAN.... \nPAK JOKOWI PRESIDEN !!! PEMIMPIN NEGARA... \nLU PEMIMPIN AGAMA TPI SALAH KAPRAH LUUUU'",1,1,1,0,0,0,0,0,1,1,0,0
"Dan orang"" yg ngga bisa berpikir lurus itu dipelihara Jokowi dalam berbagai organisasi. Kebayang ngga kacaunya Indonesia nanti? Duh!",1,0,1,0,0,0,0,0,1,1,0,0
BERIKUT BIOGRAFI CALON KETUA DEMA; UNIVERSITAS ISLAM NEGERI SYARIF HIDAYATULLAH JAKARTA; NO URUT 3,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
"USER Awaasss... Jgn sampe beritanya sampe ke akhi gerung! Ntar susah nyari kosakatany. klu bcr aja micingin mata, bibir monyong kesamping, suara keluar ky lg nhn kentut.. ""politik kotor skl jmn ini!"". Klu tahu brt ini.. Plng Sambil ky nhn ngeden..""dungu!"". \xf0\x9f\x98\x8b",1,1,1,0,0,0,1,0,0,1,0,0
MASY SIDOMULYO KEC AEK KUO KAB LABURA DEKLARASI ANTI HOAX &amp; PILKADA 2...,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Ngga boleh gitu mas. Kafir ato enggak biar Tuhan yg urus. Kita ngurus pikiran, ucapan, tulisan dan perilaku kita sj. Dlm Hindu itu disebut Tri Kaya Parisudha. Pikiran, ucapan dan perbuatan hrs baik. Kita tdk bisa me",0,0,0,0,0,0,0,0,0,0,0,0
USER Tae. Isinya banci semwa yak?',1,1,0,1,0,0,0,1,0,0,1,0
RT USER USER PDIP dan mega mau bangkitkan komunis lagi itu,1,0,0,1,0,1,0,0,0,0,1,0
USER Percuma gak perlu di ingetin bang USER klo orang di hatinya sudah tertanam sifat dan ajaran iblis orang itu pastin lntolerans. Dan dia Akan mngadu domba. Tabur kebncian. Sara dll',0,1,0,0,0,0,0,0,0,0,0,0
"USER Kebijakan pengembalian barang kepada konsumen yg dilakukan apabila barang tersebut rusak, cacat produksi atau konsumen merasa kurang puas dengan produk tersebut terhitung selama 7 hari dari tanggal pembelian #HauzMiniQuiz #HauzID USER USER",0,0,0,0,0,0,0,0,0,0,0,0
Gue punya hipotesis klo nama asli kerajaan Padjadjaran itu Vadjadjaran. Secara kan kerajaan Hindu jadi ada corak-corak India gitu pake V. Hipotesis lho...',0,0,0,0,0,0,0,0,0,0,0,0
#DanaInvestorAsing Deputi Gubernur BI. Dody Budi Waluyo : kepercayaan investor untuk masuk ke portoflio domestik meningkat pasca kenaikan peringkat utang dari Moody's Investor Service #Invetasi #Investor #EkonomiRI,0,0,0,0,0,0,0,0,0,0,0,0
"Islam dan politik bagi umat Islam adalah tak bisa dipisahkan. Islam harus jadi landasan dalam beraktifitas politik. ; ; Politik tanpa landasan agama, yang terjadi adalah politik tanpa ruh, tanpa nilai. Hanya mengedepankan ambisi dan syahwat politik semata.",0,0,0,0,0,0,0,0,0,0,0,0
"pas kasus bom surabaya kmrn doi ngepost positif dukung tni polri dan ngecam bgt teroris itu. selain doi, gw ada2 jg liat cewek2 cadaran ngejar oppa2 korea di airport wqwqwq. jadi, sama aja sik bagi gw cewek cadaran ada yg fanatik bgt dan ada yg cm penamp",0,0,0,0,0,0,0,0,0,0,0,0
USER mampus lu kunyuk',1,1,1,0,0,0,0,0,1,1,0,0
"Asyik kutuk kerajaan kata kerajaan tak bantu pelajar, tak beri pendidikan percuma. Dengar apa kata ulama tersohor #GE14",0,0,0,0,0,0,0,0,0,0,0,0
"3723: AKBP Frido Situmorang, S.H., S.I.K. Tingkatkan Ukwah Islam Gelar Perlombaan: NUSANTARAEXPRESS, RANTAUPRAPAT â??Â Dalam rangka memperingati Israâ?? Miâ??raj Nabi besar Muhammad SAW dan menyambut bulan suci Ramadhan Polres Labuhanbatu gelar perlombaanâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
2. Gus Ipul dan Mbak Puti menciptakan program PKH Super untuk melengkapi Program Keluarga Harapan (PKH) yang dikembangkan Presiden Jokowi. ; #GusIpulPutiMenang,0,0,0,0,0,0,0,0,0,0,0,0
USER HUTANG diganti dg bhs yg halus GOTONG ROYONG. Bnr2 NALAR WARAS rakyat Indonesia sdng DIUJI di rezim ini...\n#LULUS naik KELAS',0,0,0,0,0,0,0,0,0,0,0,0
Amin .. lengserkan jokowi .. Bikin ribet rakyat USER USER Aksi313JokowiTakutLengser,1,0,1,0,0,0,0,0,1,0,0,1
RT USER: BINARAGA AMBON NGOCOK KONTOL SAMPE NYEMBURIN PEJUH URL,0,1,0,0,0,0,0,0,0,0,0,0
"Knp yg ada prabowo dlm nama nya..selalu ada sesuatu gitu??? Gajelas, bisanya Cuma memecah bangsa URL",1,0,1,0,0,0,0,0,1,1,0,0
Bagaimana mungkin Kementerian Agama menghapus Teroris Islam di Indonesia? USER Lukman Hakim S. tidak paham Islam,1,0,0,1,1,0,0,0,0,0,1,0
"Gue bukan org yg religius, tp suka miris aja liat org yg ngakunya religius tp masih sering ngelive di Instagram/Facebook waktu lagi ibadah berlangsung. Mending kita sama-sama duduk diluar minum bir sambil cerita kotor, itu lebih terlihat jujur dan tdk mu",0,0,0,0,0,0,0,0,0,0,0,0
USER Perut buncit itu bukan karena kebanyakan tidur..cebong mana ngerti',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER USER USER USER USER USER USER \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fbukan ""KAMPRET TAPI KECOA """" yg hidupnya makan TAI semakin besar bikin penyakit , \xf0\x9f\x98\x8",1,1,1,0,0,0,0,0,1,1,0,0
RT USER: Kapan USER bikin film bakar2 Sekolahan buat pencitraan pak USER URL,1,0,0,1,0,0,0,0,1,0,1,0
RT USER USER USER kalau prabowo yg presiden tanpa istri bisa-bisa Indonesia hancur,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER Ummar bin khatab, ahh lu jablay siap poligami..'",1,1,1,0,0,0,0,0,1,1,0,0
"Galau? | Iya nih. Abis diputusin pacar | Gw donk ga pernah diputusin | Hebat!! Apa rahasianya? | Ga pernah pacaran, gmana diputusin | ASU!'",0,1,0,0,0,0,0,0,0,0,0,0
USER Ga rela kunyuk bahagia pagi ini',0,1,0,0,0,0,0,0,0,0,0,0
"Kalo kita beda kartu GSM, itu gak masalah asalkan nantinya nama kita berdua ada di kartu Keluarga yang sama.'",0,0,0,0,0,0,0,0,0,0,0,0
Ngambil referensi dari statust Fb....twitter....ig....dll\nditanyain no kontak alasan lupa....\nBangsaa tolol emang....makanya nggak maju maju.....',1,1,0,1,0,0,0,0,1,0,1,0
Kerjaan suharto dan sby pastik korupsi. Tangkap lahh URL,1,0,1,0,0,0,0,0,1,1,0,0
"baiklah, anak putri langit yang bisu karena langit biru milik robot penyair'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Begitu jg org yg paling merasa islami dgn membangun narasi yg ditujukan kpd pendapat yg berbeda sbg liberal, sekuler, munafiq, antek asing. USER'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Cuma di indonesia komunis dan liberal bisa akur di ideologi seseorang ( ya diomong antek komunis, liberal, asing) sedih yo mas?'",0,0,0,0,0,0,0,0,0,0,0,0
Pemerintah Diminta Cabut Perpes Tenaga Kerja Asing,0,0,0,0,0,0,0,0,0,0,0,0
"Kehidupan Kristen adalah kehidupan di mana kita hidup bukan untuk diri kita sendiri. Kita hidup untuk taat kepada Tuhan, melayani Dia, dan memberi pengaruh dalam kehidupan orang lain.'",0,0,0,0,0,0,0,0,0,0,0,0
"Allah SWT dungu & biadab mengajarkan Muhammad cocok2 penis dgn 9 istri, ayatnya ada di Quran",1,1,0,1,1,0,0,0,0,0,1,0
"USER USER USER Pintar tapi itu tugas utama pemerintah, coba blajar lagi tugas utama dpr'",0,0,0,0,0,0,0,0,0,0,0,0
USER ya anjir salah tag wkwkwk apaan lu gue jennie zuyle lisa wkwkwk',0,1,0,0,0,0,0,0,0,0,0,0
"USER Kejadian 98, sgt menyedihkan.. ada beberapa warga Tionghoa yg sdh 28 thn menetap dan berbaur di kampung saya, pdhl kami org KP, sdh berusaha melindungi\xe2\x80\x8b mereka, ehh kejadian 98 mereka lari terbirit-birit meninggal rumah dan temp",0,0,0,0,0,0,0,0,0,0,0,0
Beginilah peran ISRAEL dalam Pembantaian Muslim Rohingya,1,0,0,1,1,0,0,0,0,0,1,0
"Presiden kita jarang ke Afrika, kecuali ada KTT di sana. Sementara pemimpin-pemimpin Afrika sering ke Indonesia. Ada atau tidak untuk menghadiri KTT di Indonesia. #KAA63Tahun #IndonesiaAfrika",0,0,0,0,0,0,0,0,0,0,0,0
"bukti persahabatan sejati putra mantan presiden dg putra presiden; ; semoga abadi, seabadi usia voucher nya.",0,0,0,0,0,0,0,0,0,0,0,0
"banyak memusuhi tanda jiwa yg sakit > Betul Pak Lukman, suku sendiri dimusuhi Muhammad Gila",1,1,0,1,1,0,0,0,0,0,1,0
"USER USER USER ""Saya lebih mendengar kata-kata orang di TV daripada pengetahuan dasar ekonomi""",0,0,0,0,0,0,0,0,0,0,0,0
USER Aku berlindung kepada Allah dari godaan setan yg terkutuk. Aku memohon kepada Allah agar tidak merasa paling islam sendiri dan mudah menyahlahkan orang lain.',0,0,0,0,0,0,0,0,0,0,0,0
Kalo Gubernur AHOK masih eksis trus ada kasus Bayi Debora. Hmm...rasakeenn!,1,0,1,0,0,0,0,0,1,1,0,0
bodo amat mentab gua gak terselamatkan',0,1,0,0,0,0,0,0,0,0,0,0
USER Ikut pengalaman yg tak seberapa kerja part time dengan cina lebih best dari kerja dengan melayu. Haha.',0,0,0,0,0,0,0,0,0,0,0,0
USER Udah kayak onta aja haha',0,0,0,0,0,0,0,0,0,0,0,0
USER jancuk',0,1,0,0,0,0,0,0,0,0,0,0
"USER Luh anak monyet ,sllu bawa2 agama ,kalo bicara politik harus tau wawasan .wwsn luh dangkal jdi kalo di sosmed luh bcranya sektariannizrm - pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong .makar .wong panglima gatot ajah .gak ada kaitanny",1,1,1,0,0,0,0,0,1,1,0,0
"USER Yg ""Berhasil"" di Rezim Ini,Nyata &amp; Tampak adlh Bikin ""Infografis""yg Sempurna,sampai2 Pendukung nya Puja Puji Tiada Henti.Pdhl Fakta di Lapangan Tdk Sesuai dgn ""Infografis""tsb..'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Yer aku maw ikutan nanya ah, kenapa kucing kalau eek dikubur?'",0,0,0,0,0,0,0,0,0,0,0,0
"Emg susah yah kalau Club sama Supporternya Gak Pnya Mental, pasti dikit* lapor polisi. #Pecun&amp;g'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER USER USER USER Pak Alex beruntung tidak dituduh antek cina dan PKI.. haha,1,0,1,0,0,1,0,0,0,1,0,0
"The Lie Tju atau Lie Tju Seroja atau The Lie Tju Seroja siswi SD Katolik Karya Yosef, 1978-1984, istrinya Ronaldo Pardede yang sah.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Hahahaha jancuk',0,1,0,0,0,0,0,0,0,0,0,0
dekalarasi pilkada 2018 aman dan anti hoax warga panggreh jabon,0,0,0,0,0,0,0,0,0,0,0,0
USER Boleh kok kan cma yayasan atau kampusnya yg dibangun berdasarkan asas agama katolik / kristen tpi nerima murid yg beragama apa aja kok hehe',0,0,0,0,0,0,0,0,0,0,0,0
"Anda didungukan dan diperbudak Islam Bung Tifatul, Adam hanya DONGENG Yahudi",1,1,0,1,1,0,0,0,0,0,1,0
"Si cewe itu bilang ""gua baru mau keluar dari badan ini kalo rumah gua udah di bersihin !!"" guru agama gua langsung nyuruh anak-anak ambil air, airnya dibaca-bacain dulu, lalu disiramin ke pohon nangka.; ; cewe itu langsung ga sadarin diri, dibawalah dia ke",0,0,0,0,0,0,0,0,0,0,0,0
Pekerja CiNA Proyek Jalan TOL Lempar Bendera Merah Putih CUMA dihukum HORMAT BENDERA &amp; Di DEPORTASI LAHH,1,0,0,1,0,1,0,0,0,0,1,0
USER Panas perut dah ni kak maya. Satgi jamban baru durian ja hahahahaha',0,0,0,0,0,0,0,0,0,0,0,0
USER 1. Bangsat\n2. Cebong\n3. Kecoak\n4. Bajingan\n5. Taik ayam\n6. Uanjing\n7. Bodat\n8. Cecurut\n9. Borax\n10. Kucirap',0,1,0,0,0,0,0,0,0,0,0,0
Dibilang komunis sekaligus dibilang antek Amerika. Penganut bumi datar kayak ga pernah nonton TV (apalagi baca) bahwa korut musuhan sama US,1,0,0,1,0,1,0,0,0,0,1,0
Kampang ah foto segala ngeblur',0,1,0,0,0,0,0,0,0,0,0,0
"Gila Sinar light lasernya merajam hidup orang untuk dibuat cacat kulit Oleh comunity dukun Nata endah sign Indonesia Raya,, merendahkan martabat hidup org dgn penuh kenistaaan hidup org2 media'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Galakin lagi doong. Katanya pribumi yang punya negeri. Teriak usang aseng oseng, giliran berhadap hadapan langsung sama usang aseng asing oseng loyo.'",1,0,1,0,0,0,0,0,1,1,0,0
RT USER Rapopo jaga-jaga siapa tahu muncul pki perjuangan alias pki plus,1,0,0,1,0,1,0,0,0,0,1,0
Bubarkan KPK.... jika tdk juga buat SOP PENYADAPAN sesuai keputusan MK..,1,0,0,1,0,0,0,0,1,0,0,1
"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok.",1,1,1,0,0,0,0,0,1,1,0,0
"Mau dikatain anjing ya?:"" URL",1,1,1,0,0,0,0,0,1,1,0,0
USER Diemlu bangke',1,1,1,0,0,0,0,0,1,1,0,0
USER Saya cape sm org bolot :( URL,0,1,0,0,0,0,0,0,0,0,0,0
"Kak...kak...kak...kak...pd manggil kak semua, kyk lg ngeladeni adek2 imut culun di bawah umur, males ahh'",0,1,0,0,0,0,0,0,0,0,0,0
TERNYATA JOKOWI KOMUNIS !!!! LENGSERKAN !!!! URL,1,0,1,0,0,1,0,0,0,0,0,1
"5.210 Kendaraan Ditilang di Operasi Patuh Jaya, Pemotor 'Juara' Pelanggar Lalin",0,0,0,0,0,0,0,0,0,0,0,0
USER Cuma sejam anjir wk',0,1,0,0,0,0,0,0,0,0,0,0
"USER Kapir asli bisanya cuma menang busa di mulut, di alam nyata cuma jadi pecundang....oh pemuja Wowo'",1,1,1,0,1,0,0,0,0,1,0,0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; ; Gaaaasss",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER fuck teroris budha myanmar.,1,1,0,1,1,1,0,0,0,0,1,0
"Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) URL",0,1,0,0,0,0,0,0,0,0,0,0
USER USER udik emang bego haha',1,1,1,0,0,0,0,0,1,1,0,0
"Jadi kitab suci itu fiksi bukan?; ; - kalo dulu org bisa jelas jawab ""bukan"" ato ""fiksi"" dgn tanpa ragu. ; - jaman skr, menjawab itu membuka ""kelompok"" mana sisi politik, agama dan keberpihakan.",0,0,0,0,0,0,0,0,0,0,0,0
USER Waktu rapat di DPR USER ketiduran \xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,0,0,0,0,0,0,0,0,0,0,0
Deklarasi anti Hoax Polres Pematangaiantar dalam mendukung pilkada serentak tahun 2018 USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Mending bubarkan aja USER dan bikin lembaga anti korupsi baru dgn paradigma baru yg benar-benar independen,1,0,0,1,0,0,0,0,1,0,0,1
Kerja Sama RI-Google Memperkuat Arsip Digital Budaya Nusantara,0,0,0,0,0,0,0,0,0,0,0,0
USER Seperti melihat punuk onta',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Sakedap, teh..\nPagi2 ini baru nyadar..\nBerarti bisa dibilang sayap kiri Israel lebih pro perdamaian dgn Palestina, dibanding sayap kanan?\nPadahal katanya mah, makin ke kanan itu lebih agamais, makin kiri lebih komunis? \xf0\",0,0,0,0,0,0,0,0,0,0,0,0
"Mari ingatkan sekaligus dukung pemerintah, utk tetap kelola ekonomi &amp; kesejahteraan rakyat, meskipun kita berada di tahun politik *SBY*",0,0,0,0,0,0,0,0,0,0,0,0
USER Nga usah debat sama para kampret kerena otaknya sudah d rendam kencink onta',1,1,0,1,0,0,0,0,1,0,1,0
"USER sudahq tegaskan bahwa enakan rendang. aku bukan pro aseng, melainkan pro tagonis.'",0,0,0,0,0,0,0,0,0,0,0,0
Ø§Ù?Ø­Ù? Ø¨Ù?Ø§ Ù?Ø¸Ø§Ù? Ù?ØºÙ?Ø¨Ù? Ø§Ù?Ø¨Ø§Ø·Ù? Ø¨Ù?Ø¸Ø§Ù?; ; Kebenaran yang diusung secara kacau akan dikalahkan kebatilan yang berlangsung secara sistematis (terorganisir).; ; Mari membangun Jawa Tengah lebih baik.; ; TAJ YASIN MAIMOEN; (Calon Wakil Gubernur Jawa Tengah 2018-2023,0,0,0,0,0,0,0,0,0,0,0,0
"Pendukung Jokowi : 3. Klo dia Pribumi berarti dia jongos cina, pengkhianat Bangsa. 4. Komunis",1,1,0,1,0,1,0,0,0,0,1,0
"USER Woy,itu semua sudah di proses aparat.ngapain harus ribut.kalo ahok memang perlu di ributin karna tidak di proses..goblog di pupuk'",0,1,0,0,0,0,0,0,0,0,0,0
RT USER: Yang beginian Kecoak dan Belatung pasti gak paham. Yang mereka tahu hanya bagaimana mengambil kebijakan seenak jidatnya sendiri\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
Keturunan cina rasis ini apa juga paham sejarah Indonesia ? Paling-paling tidak paham juga? -,1,0,0,1,0,1,0,0,0,0,1,0
"USER Parahnya Lagi TK Aseng/Asing ampe 10jt yg mau di Nusantara kan Pak,... \xf0\x9f\x98\xac'",0,0,0,0,0,0,0,0,0,0,0,0
"Subhanallah, Apalagi kalau ahok sampai divonis tidak bersalah, Naudzubillahmindzalik. Tanda wajib lengserkan jokowi",1,0,1,0,0,0,0,0,1,0,0,1
USER USER USER cuma ASU hina\nyg merebut jabatan dg K E B O H O N G A N\nK E B O H O N G A N\nK E B O H O N G A N\nUSER \nUSER',1,1,1,0,0,0,0,0,1,1,0,0
USER Sini aku jilatin sayang memek mu',0,1,0,0,0,0,0,0,0,0,0,0
HAHAHA gakdeng. nyaman lah cerita cerita sama si tai walaupun dihina terus akhirnya emg bangcat. tapi seneng bisa sedeket sekarang dan tau sebenarnya oped orangnya gimana dari semua omongan buruk tentang dia',0,1,0,0,0,0,0,0,0,0,0,0
RT USER: USER USER USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
"Pernah nanya ke orang kristen apa enaknya ibadah minggu pagi, kan enakan tidur. Lalu bales dijawab, lah gue malah bingung sama kalian yang islam solat 5x sehari gak capek apa. Lah iya bener juga'",0,0,0,0,0,0,0,0,0,0,0,0
Biadab! Teroris Budha Myanmar bakar Al-Quran!,1,1,0,1,1,1,0,0,0,0,1,0
RT USER Semua udah terang benderang. asal polisi mau usut tuntas sebelum dilantik. Kalau pemilihan kepala daerah terkait asma saracen KaPolri KaPolri,1,0,1,0,0,0,0,0,1,1,0,0
Mabuk-ksbb-mrebesmili. Cupu!',1,1,1,0,0,0,0,0,1,1,0,0
"cinta itu buta, buta itu gelap, gelap itu hitam, hitam itu monyet, monyet itu yang baca tweet ini.'",0,1,0,0,0,0,0,0,0,0,0,0
Awak Patroli 05A giat anjangsana sambang dan patroli dialogis dengan Sekurity Balandongan Residence memberikan arahan agar selalu waspada dan bisa menjaga keamanan dan ketertiban dilingkungannya masing2 terutama jelang pilkada serentak 2018,0,0,0,0,0,0,0,0,0,0,0,0
"Heran gw mah, orang berhijrah pake jilbab masih ada dinyinyirin yang gak cocok lah, aura gak keluar lah, gak cantik lah. Mon maap, lu kira pake jilbab kontes kecantikan? Pake ngomong aura gak keluar segala hhhh cebong mana ngerti.'",1,1,1,0,0,0,0,0,1,1,0,0
"Hadir Pula Plt. Gubernur Jawa Tengah, Drs. H. Heru Sudjatmoko, M. Si; Plt. Gubernur Jawa Tengah; Musyawarah Kerja Wilayah (Musykerwil) PWNU Jawa Tengah 2018. USER USER ; #nujateng; #musykerwilnujateng2018; #musykerwilpwnujateng2018;",0,0,0,0,0,0,0,0,0,0,0,0
"PT Freeport Indonesia yang sudah 48 tahun beroperasi di Papua, selama ini sahamnya dikuasai oleh asing membuat pembangunan Papua tertinggal jauh. Padahal Freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam Papua. #Freeport51'",0,0,0,0,0,0,0,0,0,0,0,0
"...\nTapi jgn risau, server yg pki SSD, 24/7 heavy usage pun ada around more than a year before SSD tu worn out. Itu jangka masa dia lah.\n\nSo kalau laptop biasa, aku jangkakan lebih dari dua tahun korang boleh pakai. Tu pun kalau takde pape tindakan bo",0,0,0,0,0,0,0,0,0,0,0,0
Lbh baik spt jgn menunggu 2019 lengserkan sesegera mgkn !! Betul perkataan pak USER bs hancur negeri ini klo USER presidentnya,1,0,1,0,0,0,0,0,1,0,0,1
"NGATAIN GUA MONYET, TP MT GUA DI RT + LOVE WKWKW URL",0,1,0,0,0,0,0,0,0,0,0,0
